Rossz,Szomszedos,Szep. 25--27.,Okt. 2--4.,Okt. 9--11.,Okt. 16--18.,Oszi szunet,Nov. 6--8.,Nov. 13--15.,Nov. 20--22.,Nov. 27--29.,Dec. 4--6.,Dec. 11--13.,Dec. 18--20.,Jan. 8--10.,Jan. 15--17.,Jan. 22--24.,Jan. 29--31.
4,2,,,ZsB,,Hetedikesek,,Beluga,Okapi,,Monguz,,Lemur,,ZsA,B,
4,2,,ZsA,,,Hetedikesek,,,Okapi,,Monguz,,Lemur,,ZsB,Beluga,B
4,2,,ZsA,,,Hetedikesek,,,Okapi,,Monguz,B,Lemur,,ZsB,,Beluga
4,2,,ZsA,,,Hetedikesek,,Beluga,,Okapi,Monguz,,Lemur,,B,ZsB,
4,2,,,ZsB,,Hetedikesek,,Beluga,,Okapi,Monguz,,Lemur,,B,ZsA,
4,2,,,ZsB,,Hetedikesek,,Beluga,,Okapi,Monguz,,Lemur,,ZsA,B,
4,2,,ZsA,,,Hetedikesek,,,Beluga,Okapi,Monguz,,Lemur,,ZsB,,B
4,2,,,ZsB,,Hetedikesek,,Beluga,,,Monguz,B,Lemur,,Okapi,,ZsA
4,2,,,ZsB,,Hetedikesek,,,Beluga,,Monguz,B,Lemur,,Okapi,,ZsA
4,2,,ZsA,,,Hetedikesek,,Beluga,,Okapi,,Monguz,Lemur,,ZsB,B,
4,2,,,ZsB,,Hetedikesek,,Beluga,Okapi,,ZsA,,Lemur,Monguz,,B,
4,2,,,ZsB,,Hetedikesek,,Beluga,,Okapi,,B,Lemur,Monguz,,,ZsA
4,2,,,ZsB,,Hetedikesek,,Beluga,,Okapi,ZsA,,Lemur,Monguz,,B,
4,2,,ZsA,,,Hetedikesek,,Beluga,,Okapi,,,Lemur,Monguz,ZsB,,B
4,2,,ZsA,,,Hetedikesek,,Beluga,,Okapi,,B,Lemur,,Monguz,ZsB,
4,2,,,ZsB,,Hetedikesek,,Beluga,,Okapi,,B,Lemur,,Monguz,ZsA,
4,2,,ZsA,,,Hetedikesek,,Beluga,,Okapi,,B,Lemur,,ZsB,Monguz,
4,2,,Monguz,,,Hetedikesek,,Beluga,Okapi,,ZsA,B,,Lemur,,ZsB,
4,2,,Monguz,,,Hetedikesek,,Beluga,Okapi,,,B,,Lemur,ZsB,,ZsA
4,2,,Monguz,,,Hetedikesek,,Beluga,,Okapi,ZsA,B,,Lemur,,ZsB,
4,2,,Monguz,,,Hetedikesek,,Beluga,,Okapi,,B,,Lemur,ZsA,ZsB,
4,2,,Monguz,,,Hetedikesek,,,Beluga,Okapi,,B,,Lemur,ZsB,,ZsA
4,2,,,Monguz,Okapi,Hetedikesek,,Beluga,,ZsA,,B,,Lemur,,ZsB,
4,2,,ZsA,Monguz,,Hetedikesek,,Okapi,Beluga,,,B,,Lemur,,ZsB,
4,2,,,Monguz,,Hetedikesek,,Okapi,Beluga,ZsA,,B,,Lemur,,ZsB,
4,2,,,Monguz,,Hetedikesek,,Okapi,Beluga,,,B,,Lemur,,ZsB,ZsA
4,2,,,Monguz,,Hetedikesek,,Okapi,Beluga,,ZsA,,,Lemur,ZsB,,B
4,2,,,Monguz,,Hetedikesek,,Okapi,,,ZsA,B,,Lemur,ZsB,,Beluga
4,2,,,Monguz,,Hetedikesek,Beluga,,Okapi,,B,,,Lemur,ZsB,,ZsA
4,2,,,Monguz,,Hetedikesek,Beluga,,Okapi,,ZsA,B,,Lemur,,,ZsB
4,2,,,Monguz,,Hetedikesek,Beluga,,Okapi,,,B,,Lemur,ZsA,,ZsB
4,2,,,Monguz,,Hetedikesek,Beluga,,Okapi,,ZsB,B,,Lemur,,ZsA,
4,2,,,Monguz,,Hetedikesek,Beluga,,Okapi,,,B,,Lemur,,ZsA,ZsB
4,2,,,Monguz,,Hetedikesek,Beluga,,Okapi,,ZsA,ZsB,,Lemur,,B,
4,2,,,Monguz,,Hetedikesek,Beluga,,Okapi,,ZsA,,,Lemur,,ZsB,B
4,2,,,Monguz,,Hetedikesek,Beluga,,Okapi,,,ZsA,,Lemur,ZsB,,B
4,2,,ZsA,Monguz,,Hetedikesek,,Beluga,Okapi,,B,,,Lemur,,ZsB,
4,2,,,Monguz,,Hetedikesek,,Beluga,Okapi,,B,ZsA,,Lemur,,ZsB,
4,2,,,Monguz,,Hetedikesek,,Beluga,Okapi,,B,ZsB,,Lemur,,ZsA,
4,2,,,Monguz,,Hetedikesek,,Beluga,Okapi,,B,,,Lemur,,ZsB,ZsA
4,2,,ZsA,Monguz,,Hetedikesek,,Beluga,Okapi,,,B,,Lemur,,,ZsB
4,2,,,Monguz,,Hetedikesek,,Beluga,Okapi,ZsA,,B,,Lemur,,,ZsB
4,2,,,Monguz,,Hetedikesek,,Beluga,Okapi,,ZsB,B,,Lemur,,,ZsA
4,2,,,Monguz,,Hetedikesek,,Beluga,Okapi,,ZsA,,,Lemur,B,,ZsB
4,2,,,Monguz,,Hetedikesek,,Beluga,Okapi,,,ZsB,,Lemur,B,,ZsA
4,2,,ZsA,Monguz,,Hetedikesek,,Beluga,Okapi,,,ZsB,,Lemur,,B,
4,2,,,Monguz,,Hetedikesek,,Beluga,Okapi,ZsA,,ZsB,,Lemur,,B,
4,2,,,Monguz,,Hetedikesek,,Beluga,Okapi,,ZsA,,,Lemur,,B,ZsB
4,2,,,Monguz,,Hetedikesek,,Beluga,Okapi,,,ZsB,,Lemur,,B,ZsA
4,2,,,Monguz,,Hetedikesek,,Beluga,Okapi,,ZsA,ZsB,,Lemur,,,B
4,2,,,Monguz,,Hetedikesek,,Beluga,Okapi,,,ZsA,,Lemur,,ZsB,B
4,2,,,Monguz,,Hetedikesek,,Beluga,Okapi,,,ZsB,,Lemur,ZsA,,B
4,2,,,Monguz,,Hetedikesek,,Beluga,Okapi,,,ZsB,,Lemur,,ZsA,B
4,2,,,Monguz,,Hetedikesek,,,Okapi,Beluga,,B,,Lemur,ZsB,,ZsA
4,2,,,Monguz,,Hetedikesek,,,Okapi,,ZsA,B,,Lemur,Beluga,,ZsB
4,2,,,Monguz,,Hetedikesek,ZsB,,Okapi,,,B,,Lemur,Beluga,,ZsA
4,2,,ZsA,Monguz,,Hetedikesek,,,Okapi,,ZsB,B,,Lemur,,Beluga,
4,2,,ZsA,Monguz,,Hetedikesek,,,Okapi,,,B,,Lemur,,Beluga,ZsB
4,2,,,Monguz,,Hetedikesek,ZsA,,Okapi,,ZsB,B,,Lemur,,Beluga,
4,2,,,Monguz,,Hetedikesek,ZsA,,Okapi,,,B,,Lemur,,Beluga,ZsB
4,2,,,Monguz,,Hetedikesek,,,Okapi,ZsA,,B,,Lemur,,Beluga,ZsB
4,2,,,Monguz,,Hetedikesek,,,Okapi,,ZsB,B,,Lemur,,Beluga,ZsA
4,2,,,Monguz,,Hetedikesek,ZsB,,Okapi,,ZsA,,,Lemur,,Beluga,B
4,2,,,Monguz,,Hetedikesek,,,Okapi,,ZsA,ZsB,,Lemur,,Beluga,B
4,2,,ZsA,Monguz,,Hetedikesek,,,Okapi,,,B,,Lemur,,ZsB,Beluga
4,2,,,Monguz,,Hetedikesek,ZsA,,Okapi,,,B,,Lemur,,ZsB,Beluga
4,2,,,Monguz,,Hetedikesek,,ZsA,Okapi,,,B,,Lemur,ZsB,,Beluga
4,2,,,Monguz,,Hetedikesek,,,Okapi,ZsA,,B,,Lemur,,ZsB,Beluga
4,2,,,Monguz,,Hetedikesek,ZsB,,Okapi,,ZsA,B,,Lemur,,,Beluga
4,2,,,Monguz,,Hetedikesek,ZsB,,Okapi,,,B,,Lemur,ZsA,,Beluga
4,2,,,Monguz,,Hetedikesek,ZsB,,Okapi,,,B,,Lemur,,ZsA,Beluga
4,2,,,Monguz,,Hetedikesek,Beluga,ZsA,,Okapi,,B,,Lemur,,ZsB,
4,2,,,Monguz,,Hetedikesek,Beluga,,ZsA,Okapi,,B,,Lemur,,ZsB,
4,2,,,Monguz,,Hetedikesek,Beluga,,,Okapi,,B,,Lemur,ZsA,,ZsB
4,2,,,Monguz,,Hetedikesek,Beluga,,ZsB,Okapi,,B,,Lemur,,ZsA,
4,2,,,Monguz,,Hetedikesek,Beluga,,,Okapi,,B,,Lemur,,ZsA,ZsB
4,2,,,Monguz,,Hetedikesek,Beluga,,,Okapi,,ZsA,,Lemur,ZsB,,B
4,2,,ZsA,Monguz,,Hetedikesek,,Beluga,,Okapi,B,,,Lemur,,ZsB,
4,2,,,Monguz,,Hetedikesek,,Beluga,,Okapi,B,ZsA,,Lemur,,ZsB,
4,2,,,Monguz,,Hetedikesek,,Beluga,,Okapi,B,ZsB,,Lemur,,ZsA,
4,2,,,Monguz,,Hetedikesek,,Beluga,,Okapi,B,,,Lemur,,ZsB,ZsA
4,2,,,Monguz,,Hetedikesek,ZsA,Beluga,,Okapi,,B,,Lemur,,,ZsB
4,2,,,Monguz,ZsB,Hetedikesek,,Beluga,,Okapi,,B,,Lemur,,,ZsA
4,2,,,Monguz,,Hetedikesek,,Beluga,ZsB,Okapi,,B,,Lemur,,,ZsA
4,2,,,Monguz,,Hetedikesek,,Beluga,,Okapi,ZsB,B,,Lemur,,,ZsA
4,2,,ZsA,Monguz,,Hetedikesek,,Beluga,,Okapi,,ZsB,,Lemur,B,,
4,2,,,Monguz,,Hetedikesek,,Beluga,,Okapi,ZsA,,,Lemur,B,,ZsB
4,2,,,Monguz,,Hetedikesek,ZsA,Beluga,,Okapi,,ZsB,,Lemur,,B,
4,2,,,Monguz,,Hetedikesek,,Beluga,,Okapi,ZsA,,,Lemur,,B,ZsB
4,2,,,Monguz,,Hetedikesek,ZsB,Beluga,,Okapi,,ZsA,,Lemur,,B,
4,2,,ZsA,Monguz,,Hetedikesek,,Beluga,,Okapi,,,,Lemur,,ZsB,B
4,2,,,Monguz,,Hetedikesek,,Beluga,,Okapi,ZsA,ZsB,,Lemur,,,B
4,2,,,Monguz,,Hetedikesek,,Beluga,,Okapi,,,ZsA,Lemur,ZsB,,B
4,2,,ZsA,Monguz,,Hetedikesek,,,Beluga,Okapi,,B,,Lemur,,,ZsB
4,2,,,Monguz,,Hetedikesek,ZsA,,Beluga,Okapi,,B,,Lemur,,,ZsB
4,2,,,Monguz,,Hetedikesek,,,Beluga,Okapi,,ZsB,,Lemur,B,,ZsA
4,2,,ZsA,Monguz,,Hetedikesek,,,Beluga,Okapi,,ZsB,,Lemur,,B,
4,2,,,Monguz,,Hetedikesek,ZsA,,Beluga,Okapi,,ZsB,,Lemur,,B,
4,2,,,Monguz,,Hetedikesek,ZsB,,Beluga,Okapi,,ZsA,,Lemur,,B,
4,2,,,Monguz,,Hetedikesek,,,Beluga,Okapi,,ZsB,,Lemur,,B,ZsA
4,2,,,Monguz,,Hetedikesek,,,Beluga,Okapi,,ZsA,,Lemur,,ZsB,B
4,2,,,Monguz,,Hetedikesek,,,Beluga,Okapi,,ZsB,,Lemur,ZsA,,B
4,2,,,Monguz,,Hetedikesek,,,Beluga,Okapi,,ZsB,,Lemur,,ZsA,B
4,2,,,Monguz,,Hetedikesek,,ZsA,,Okapi,,B,,Lemur,Beluga,ZsB,
4,2,,,Monguz,,Hetedikesek,ZsB,,,Okapi,,B,,Lemur,Beluga,,ZsA
4,2,,ZsA,Monguz,,Hetedikesek,,,ZsB,Okapi,,B,,Lemur,,Beluga,
4,2,,ZsA,Monguz,,Hetedikesek,,,,Okapi,,B,,Lemur,,Beluga,ZsB
4,2,,,Monguz,,Hetedikesek,ZsA,,ZsB,Okapi,,B,,Lemur,,Beluga,
4,2,,,Monguz,,Hetedikesek,ZsA,,,Okapi,,B,,Lemur,,Beluga,ZsB
4,2,,,Monguz,,Hetedikesek,ZsB,ZsA,,Okapi,,B,,Lemur,,Beluga,
4,2,,,Monguz,,Hetedikesek,ZsB,,ZsA,Okapi,,B,,Lemur,,Beluga,
4,2,,,Monguz,,Hetedikesek,,,ZsB,Okapi,,B,,Lemur,,Beluga,ZsA
4,2,,ZsA,Monguz,,Hetedikesek,,,,Okapi,,B,,Lemur,,ZsB,Beluga
4,2,,,Monguz,,Hetedikesek,ZsA,,,Okapi,,B,,Lemur,,ZsB,Beluga
4,2,,,Monguz,,Hetedikesek,,,ZsA,Okapi,,B,,Lemur,ZsB,,Beluga
4,2,,,Monguz,,Hetedikesek,ZsB,,,Okapi,,B,,Lemur,ZsA,,Beluga
4,2,,,Monguz,,Hetedikesek,ZsB,,,Okapi,,B,,Lemur,,ZsA,Beluga
4,2,,ZsA,Monguz,,Hetedikesek,,Beluga,,,Okapi,B,,Lemur,,ZsB,
4,2,,,Monguz,,Hetedikesek,,Beluga,,ZsA,Okapi,B,,Lemur,,ZsB,
4,2,,,Monguz,,Hetedikesek,,Beluga,,,Okapi,B,,Lemur,,ZsB,ZsA
4,2,,ZsA,Monguz,,Hetedikesek,,,Beluga,,Okapi,B,,Lemur,,ZsB,
4,2,,,Monguz,,Hetedikesek,ZsA,,Beluga,,Okapi,B,,Lemur,,ZsB,
4,2,,,Monguz,,Hetedikesek,ZsB,,Beluga,,Okapi,B,,Lemur,,ZsA,
4,2,,,Monguz,,Hetedikesek,,,Beluga,,Okapi,B,,Lemur,,ZsB,ZsA
4,2,,,Monguz,,Hetedikesek,,Beluga,,ZsA,,Okapi,,Lemur,ZsB,B,
4,2,,,Monguz,,Hetedikesek,,Beluga,,,ZsA,Okapi,,Lemur,ZsB,,B
4,2,,,Monguz,,Hetedikesek,,,Beluga,,ZsA,Okapi,,Lemur,ZsB,,B
4,2,,,Monguz,,Hetedikesek,,Beluga,,ZsA,,B,Okapi,Lemur,,ZsB,
4,2,,,Monguz,,Hetedikesek,,Beluga,,,ZsA,,Okapi,Lemur,ZsB,,B
4,2,,,Monguz,,Hetedikesek,,,Beluga,,ZsA,,Okapi,Lemur,ZsB,,B
4,2,,ZsA,Monguz,,Hetedikesek,,Beluga,,,,B,,Lemur,Okapi,,ZsB
4,2,,,Monguz,,Hetedikesek,,Beluga,ZsB,,,B,,Lemur,Okapi,,ZsA
4,2,,,Monguz,,Hetedikesek,,Beluga,,,ZsB,B,,Lemur,Okapi,,ZsA
4,2,,,Monguz,,Hetedikesek,,Beluga,,ZsA,,ZsB,,Lemur,Okapi,B,
4,2,,,Monguz,,Hetedikesek,,Beluga,,,ZsA,ZsB,,Lemur,Okapi,,B
4,2,,ZsA,Monguz,,Hetedikesek,,,Beluga,,,B,,Lemur,Okapi,,ZsB
4,2,,,Monguz,,Hetedikesek,ZsA,,Beluga,,,B,,Lemur,Okapi,,ZsB
4,2,,,Monguz,,Hetedikesek,,,Beluga,ZsA,,B,,Lemur,Okapi,,ZsB
4,2,,,Monguz,,Hetedikesek,,,Beluga,,ZsB,B,,Lemur,Okapi,,ZsA
4,2,,,Monguz,,Hetedikesek,ZsB,,Beluga,,ZsA,,,Lemur,Okapi,,B
4,2,,,Monguz,,Hetedikesek,,,Beluga,,ZsA,ZsB,,Lemur,Okapi,,B
4,2,,,Monguz,,Hetedikesek,,Beluga,,ZsA,,B,,Lemur,ZsB,Okapi,
4,2,,ZsA,Monguz,,Hetedikesek,,Beluga,,,,B,,Lemur,ZsB,,Okapi
4,2,,,Monguz,,Hetedikesek,,Beluga,,,ZsA,B,,Lemur,,ZsB,Okapi
4,2,,ZsA,Monguz,,Hetedikesek,,,Beluga,,,B,,Lemur,ZsB,,Okapi
4,2,,,Monguz,,Hetedikesek,ZsA,,Beluga,,,B,,Lemur,ZsB,,Okapi
4,2,,,Monguz,,Hetedikesek,,,Beluga,ZsA,,B,,Lemur,ZsB,,Okapi
4,2,,,Monguz,,Hetedikesek,,,Beluga,,ZsA,B,,Lemur,,ZsB,Okapi
4,2,,,Okapi,,Hetedikesek,,Monguz,Beluga,,ZsA,B,,Lemur,,ZsB,
4,2,,,Okapi,,Hetedikesek,,Monguz,Beluga,,,B,,Lemur,ZsB,,ZsA
4,2,,,Okapi,,Hetedikesek,,Monguz,,ZsA,,B,,Lemur,ZsB,Beluga,
4,2,,ZsA,,Okapi,Hetedikesek,,Monguz,Beluga,,,B,,Lemur,,ZsB,
4,2,,,ZsB,,Hetedikesek,,Monguz,Okapi,,,B,,Lemur,Beluga,,ZsA
4,2,,ZsA,,ZsB,Hetedikesek,,Monguz,Okapi,,,B,,Lemur,,Beluga,
4,2,,ZsA,,,Hetedikesek,,Monguz,Okapi,,ZsB,B,,Lemur,,Beluga,
4,2,,ZsA,,,Hetedikesek,,Monguz,Okapi,,,B,,Lemur,,Beluga,ZsB
4,2,,,ZsB,,Hetedikesek,,Monguz,Okapi,,ZsA,,,Lemur,,Beluga,B
4,2,,ZsA,,,Hetedikesek,,Monguz,Okapi,,,B,,Lemur,,ZsB,Beluga
4,2,,,ZsB,,Hetedikesek,,Monguz,Okapi,,ZsA,B,,Lemur,,,Beluga
4,2,,,ZsB,,Hetedikesek,,Monguz,Okapi,,,B,,Lemur,ZsA,,Beluga
4,2,,,ZsB,,Hetedikesek,,Monguz,Okapi,,,B,,Lemur,,ZsA,Beluga
4,2,,,ZsB,,Hetedikesek,Beluga,Monguz,,Okapi,,B,,Lemur,,,ZsA
4,2,,ZsA,,,Hetedikesek,,Monguz,Beluga,Okapi,,B,,Lemur,,,ZsB
4,2,,ZsA,,,Hetedikesek,,Monguz,Beluga,Okapi,,ZsB,,Lemur,,B,
4,2,,,ZsB,,Hetedikesek,,Monguz,Beluga,Okapi,,ZsA,,Lemur,,B,
4,2,,ZsA,ZsB,,Hetedikesek,,Monguz,,Okapi,,B,,Lemur,Beluga,,
4,2,,ZsA,,,Hetedikesek,,Monguz,ZsB,Okapi,,B,,Lemur,,Beluga,
4,2,,ZsA,,,Hetedikesek,,Monguz,,Okapi,ZsB,B,,Lemur,,Beluga,
4,2,,,ZsB,ZsA,Hetedikesek,,Monguz,,Okapi,,B,,Lemur,,Beluga,
4,2,,,ZsB,,Hetedikesek,,Monguz,ZsA,Okapi,,B,,Lemur,,Beluga,
4,2,,,ZsB,,Hetedikesek,,Monguz,,Okapi,,B,ZsA,Lemur,,Beluga,
4,2,,,,ZsB,Hetedikesek,,Monguz,,Okapi,,B,,Lemur,,Beluga,ZsA
4,2,,ZsA,,,Hetedikesek,,Monguz,,Okapi,,ZsB,,Lemur,B,Beluga,
4,2,,,ZsB,,Hetedikesek,,Monguz,,Okapi,,ZsA,,Lemur,B,Beluga,
4,2,,,ZsB,,Hetedikesek,,Monguz,,Okapi,ZsA,,,Lemur,,Beluga,B
4,2,,,,ZsA,Hetedikesek,,Monguz,,Okapi,,B,,Lemur,ZsB,,Beluga
4,2,,,ZsB,,Hetedikesek,,Monguz,,Okapi,ZsA,B,,Lemur,,,Beluga
4,2,,ZsA,,,Hetedikesek,,Monguz,Beluga,,Okapi,B,,Lemur,,ZsB,
4,2,,,ZsB,,Hetedikesek,,Monguz,Beluga,,Okapi,B,,Lemur,,ZsA,
4,2,,ZsA,,,Hetedikesek,,Monguz,Beluga,,,B,,Lemur,Okapi,,ZsB
4,2,,,ZsB,,Hetedikesek,,Monguz,Beluga,,ZsA,,,Lemur,Okapi,,B
4,2,,,ZsB,,Hetedikesek,,Monguz,,,ZsA,B,,Lemur,Okapi,,Beluga
4,2,,ZsA,,,Hetedikesek,,Monguz,Beluga,,,B,,Lemur,ZsB,,Okapi
4,2,,ZsA,,,Hetedikesek,Beluga,,Monguz,Okapi,,B,,Lemur,,ZsB,
4,2,,,ZsB,,Hetedikesek,Beluga,,Monguz,Okapi,,B,,Lemur,,ZsA,
4,2,,,ZsB,,Hetedikesek,,Beluga,Monguz,Okapi,,B,,Lemur,,,ZsA
4,2,,ZsA,ZsB,,Hetedikesek,,,Monguz,Okapi,,B,,Lemur,,Beluga,
4,2,,ZsA,,,Hetedikesek,ZsB,,Monguz,Okapi,,B,,Lemur,,Beluga,
4,2,,,ZsB,,Hetedikesek,ZsA,,Monguz,Okapi,,B,,Lemur,,Beluga,
4,2,,,ZsB,,Hetedikesek,,,Monguz,Okapi,,B,,Lemur,,Beluga,ZsA
4,2,,ZsA,,,Hetedikesek,,,Monguz,Okapi,,B,,Lemur,ZsB,,Beluga
4,2,,,ZsB,,Hetedikesek,,Beluga,Monguz,,,B,,Lemur,Okapi,,ZsA
4,2,,,Okapi,,Hetedikesek,,Beluga,,Monguz,,B,,Lemur,ZsB,ZsA,
4,2,,ZsA,,Okapi,Hetedikesek,,Beluga,,Monguz,,B,,Lemur,ZsB,,
4,2,,,,Okapi,Hetedikesek,,Beluga,,Monguz,,B,,Lemur,ZsB,,ZsA
4,2,,ZsA,,,Hetedikesek,,Okapi,,Monguz,,B,,Lemur,ZsB,Beluga,
4,2,,ZsA,,,Hetedikesek,Beluga,,Okapi,Monguz,,B,,Lemur,,ZsB,
4,2,,,ZsB,,Hetedikesek,Beluga,,Okapi,Monguz,,B,,Lemur,,ZsA,
4,2,,,ZsB,,Hetedikesek,,Beluga,Okapi,Monguz,,B,,Lemur,,,ZsA
4,2,,ZsA,ZsB,,Hetedikesek,,,Okapi,Monguz,,B,,Lemur,,Beluga,
4,2,,ZsA,,,Hetedikesek,ZsB,,Okapi,Monguz,,B,,Lemur,,Beluga,
4,2,,,ZsB,,Hetedikesek,ZsA,,Okapi,Monguz,,B,,Lemur,,Beluga,
4,2,,,ZsB,,Hetedikesek,,,Okapi,Monguz,,B,,Lemur,,Beluga,ZsA
4,2,,ZsA,,,Hetedikesek,,,Okapi,Monguz,,B,,Lemur,ZsB,,Beluga
4,2,,ZsA,ZsB,,Hetedikesek,,Beluga,,Monguz,,B,,Lemur,Okapi,,
4,2,,,ZsB,,Hetedikesek,,,Beluga,Monguz,,B,,Lemur,Okapi,,ZsA
4,2,,,Okapi,,Hetedikesek,,Beluga,,,Monguz,B,,Lemur,ZsB,,ZsA
4,2,,,Okapi,,Hetedikesek,,,Beluga,,Monguz,B,,Lemur,ZsB,,ZsA
4,2,,ZsA,,Okapi,Hetedikesek,,Beluga,,,Monguz,B,,Lemur,,ZsB,
4,2,,ZsA,,Okapi,Hetedikesek,,,Beluga,,Monguz,B,,Lemur,,ZsB,
4,2,,ZsA,,,Hetedikesek,,Okapi,Beluga,,Monguz,B,,Lemur,,ZsB,
4,2,,,ZsB,,Hetedikesek,,Okapi,Beluga,,Monguz,B,,Lemur,,ZsA,
4,2,,,ZsB,,Hetedikesek,Beluga,,Okapi,,Monguz,B,,Lemur,,,ZsA
4,2,,ZsA,,,Hetedikesek,Beluga,,Okapi,,Monguz,,,Lemur,ZsB,,B
4,2,,ZsA,,,Hetedikesek,,Beluga,Okapi,,Monguz,B,,Lemur,,,ZsB
4,2,,,ZsB,,Hetedikesek,,Beluga,Okapi,,Monguz,,,Lemur,B,,ZsA
4,2,,ZsA,ZsB,,Hetedikesek,,Beluga,Okapi,,Monguz,,,Lemur,,B,
4,2,,ZsA,,,Hetedikesek,,Beluga,Okapi,,Monguz,ZsB,,Lemur,,B,
4,2,,,ZsB,,Hetedikesek,,Beluga,Okapi,,Monguz,ZsA,,Lemur,,B,
4,2,,,ZsB,,Hetedikesek,,Beluga,Okapi,,Monguz,,,Lemur,,B,ZsA
4,2,,ZsA,,,Hetedikesek,,Beluga,Okapi,,Monguz,,,Lemur,,ZsB,B
4,2,,,ZsB,,Hetedikesek,,Beluga,Okapi,,Monguz,,,Lemur,ZsA,,B
4,2,,,ZsB,,Hetedikesek,,Beluga,Okapi,,Monguz,,,Lemur,,ZsA,B
4,2,,,ZsB,,Hetedikesek,,,Okapi,,Monguz,B,,Lemur,Beluga,,ZsA
4,2,,ZsA,,ZsB,Hetedikesek,,,Okapi,,Monguz,B,,Lemur,,Beluga,
4,2,,ZsA,,,Hetedikesek,,,Okapi,,Monguz,B,,Lemur,,Beluga,ZsB
4,2,,,ZsB,,Hetedikesek,,ZsA,Okapi,,Monguz,B,,Lemur,,Beluga,
4,2,,ZsA,,,Hetedikesek,,,Okapi,,Monguz,B,,Lemur,,ZsB,Beluga
4,2,,,ZsB,,Hetedikesek,,,Okapi,,Monguz,B,,Lemur,ZsA,,Beluga
4,2,,,ZsB,,Hetedikesek,,,Okapi,,Monguz,B,,Lemur,,ZsA,Beluga
4,2,,ZsA,,,Hetedikesek,,Beluga,,Okapi,Monguz,B,,Lemur,,,ZsB
4,2,,,ZsB,,Hetedikesek,,Beluga,,Okapi,Monguz,,,Lemur,B,,ZsA
4,2,,ZsA,ZsB,,Hetedikesek,,Beluga,,Okapi,Monguz,,,Lemur,,B,
4,2,,ZsA,,,Hetedikesek,,Beluga,,Okapi,Monguz,ZsB,,Lemur,,B,
4,2,,,ZsB,,Hetedikesek,,Beluga,,Okapi,Monguz,ZsA,,Lemur,,B,
4,2,,,ZsB,,Hetedikesek,,Beluga,,Okapi,Monguz,,,Lemur,,B,ZsA
4,2,,ZsA,,,Hetedikesek,,Beluga,,Okapi,Monguz,,,Lemur,,ZsB,B
4,2,,,ZsB,,Hetedikesek,,Beluga,,Okapi,Monguz,,,Lemur,ZsA,,B
4,2,,,ZsB,,Hetedikesek,,Beluga,,Okapi,Monguz,,,Lemur,,ZsA,B
4,2,,,ZsB,,Hetedikesek,,ZsA,,Okapi,Monguz,B,,Lemur,,Beluga,
4,2,,ZsA,,,Hetedikesek,,Beluga,,,Monguz,B,,Lemur,Okapi,,ZsB
4,2,,ZsA,,,Hetedikesek,,,Beluga,,Monguz,B,,Lemur,Okapi,,ZsB
4,2,,ZsA,,,Hetedikesek,,Beluga,,,Monguz,B,,Lemur,ZsB,,Okapi
4,2,,ZsA,,,Hetedikesek,,,Beluga,,Monguz,B,,Lemur,ZsB,,Okapi
4,2,,,ZsB,,Hetedikesek,,Beluga,Okapi,,ZsA,Monguz,,Lemur,,B,
4,2,,ZsA,,,Hetedikesek,,Beluga,Okapi,,,Monguz,,Lemur,ZsB,,B
4,2,,ZsA,,,Hetedikesek,,Beluga,,Okapi,,Monguz,,Lemur,B,ZsB,
4,2,,,ZsB,,Hetedikesek,,Beluga,,Okapi,,Monguz,,Lemur,B,ZsA,
4,2,,,ZsB,,Hetedikesek,,Beluga,,Okapi,ZsA,Monguz,,Lemur,,B,
4,2,,,ZsB,,Hetedikesek,,Beluga,,Okapi,,Monguz,,Lemur,ZsA,B,
4,2,,ZsA,,,Hetedikesek,,,Beluga,Okapi,,Monguz,,Lemur,ZsB,,B
4,2,,,ZsB,,Hetedikesek,,Beluga,Okapi,,,B,,Lemur,Monguz,,ZsA
4,2,,ZsA,ZsB,,Hetedikesek,,Beluga,,Okapi,,B,,Lemur,Monguz,,
4,2,,,ZsB,,Hetedikesek,,,Beluga,Okapi,,B,,Lemur,Monguz,,ZsA
4,2,,,ZsB,,Hetedikesek,,Beluga,Okapi,,ZsA,B,,Lemur,,Monguz,
4,2,,,ZsB,,Hetedikesek,,Beluga,,Okapi,ZsA,B,,Lemur,,Monguz,
4,2,,,ZsB,,Hetedikesek,,Beluga,,Okapi,,B,,Lemur,ZsA,Monguz,
4,2,,ZsA,,,Hetedikesek,,Beluga,Okapi,,,B,,Lemur,ZsB,,Monguz
4,2,,ZsA,,,Hetedikesek,,,Beluga,Okapi,,B,,Lemur,ZsB,,Monguz
4,2,,ZsA,Monguz,,Hetedikesek,,Beluga,,Okapi,,B,,,Lemur,ZsB,
4,2,,,Monguz,,Hetedikesek,,Beluga,,Okapi,,B,,ZsB,Lemur,ZsA,
4,2,,,Monguz,,Hetedikesek,,Beluga,,Okapi,,B,,,Lemur,ZsB,ZsA
4,2,,ZsA,,,Hetedikesek,,Beluga,,Okapi,,B,,Monguz,Lemur,ZsB,
4,2,,,ZsB,,Hetedikesek,,Beluga,,Okapi,,B,,Monguz,Lemur,ZsA,
4,2,,,Monguz,,Hetedikesek,Beluga,,Okapi,,ZsA,B,,ZsB,,Lemur,
